address	length	data_type	value
00424bd4	20	string	spanish-guatemala
00424be8	20	string	spanish-el salvador
00424bfc	16	string	spanish-ecuador
00424c0c	28	string	spanish-dominican republic
00424c28	20	string	spanish-costa rica
00424c3c	20	string	spanish-colombia
00424c50	16	string	spanish-chile
00424c60	16	string	spanish-bolivia
00424c70	20	string	spanish-argentina
00424c84	24	string	portuguese-brazilian
00424c9c	20	string	norwegian-nynorsk
00424cb0	20	string	norwegian-bokmal
00424cc4	12	string	norwegian
00424cd0	16	string	italian-swiss
00424ce0	16	string	irish-english
00424cf0	16	string	german-swiss
00424d00	20	string	german-luxembourg
00424d14	20	string	german-lichtenstein
00424d28	16	string	german-austrian
00424d38	16	string	french-swiss
00424d48	20	string	french-luxembourg
00424d5c	16	string	french-canadian
00424d6c	16	string	french-belgian
00424d7c	12	string	english-usa
00424d88	12	string	english-us
00424d94	12	string	english-uk
00424da0	28	string	english-trinidad y tobago
00424dbc	24	string	english-south africa
00424dd4	12	string	english-nz
00424de0	16	string	english-jamaica
00424df0	12	string	english-ire
00424dfc	20	string	english-caribbean
00424e10	12	string	english-can
00424e1c	16	string	english-belize
00424e2c	12	string	english-aus
00424e38	17	string	english-american
00424e4c	14	string	dutch-belgian
00424e5c	20	string	chinese-traditional
00424e70	20	string	chinese-singapore
00424e84	20	string	chinese-simplified
00424e98	20	string	chinese-hongkong
00424eac	8	string	chinese
00424ebc	9	string	canadian
00424ec8	8	string	belgian
00424ed0	12	string	australian
00424edc	20	string	american-english
00424ef0	20	string	american english
00424f04	9	string	american
00424f18	8	string	H:mm:ss
00424f20	20	string	dddd, MMMM dd, yyyy
00424f34	7	string	M/d/yy
00424f44	9	string	December
00424f50	9	string	November
00424f5c	8	string	October
00424f64	10	string	September
00424f70	7	string	August
00424f88	6	string	April
00424f90	6	string	March
00424f98	9	string	February
00424fa4	8	string	January
00424fdc	9	string	Saturday
00424fe8	7	string	Friday
00424ff0	9	string	Thursday
00424ffc	10	string	Wednesday
00425008	8	string	Tuesday
00425010	7	string	Monday
00425018	7	string	Sunday
00425040	6	string	am/pm
00425060	24	string	SunMonTueWedThuFriSat
00425078	40	string	JanFebMarAprMayJunJulAugSepOctNovDec
00425178	22	string	Illegal byte sequence
00425190	20	string	Directory not empty
004251a4	25	string	Function not implemented
004251c0	19	string	No locks available
004251d4	18	string	Filename too long
004251e8	26	string	Resource deadlock avoided
00425204	17	string	Result too large
00425218	13	string	Domain error
00425228	12	string	Broken pipe
00425234	15	string	Too many links
00425244	22	string	Read-only file system
0042525c	13	string	Invalid seek
0042526c	24	string	No space left on device
00425284	15	string	File too large
00425294	36	string	Inappropriate I/O control operation
004252b8	20	string	Too many open files
004252cc	30	string	Too many open files in system
004252ec	17	string	Invalid argument
00425300	15	string	Is a directory
00425310	16	string	Not a directory
00425320	15	string	No such device
00425330	14	string	Improper link
00425340	12	string	File exists
0042534c	16	string	Resource device
0042535c	14	string	Unknown error
0042536c	12	string	Bad address
00425378	18	string	Permission denied
0042538c	17	string	Not enough space
004253a0	33	string	Resource temporarily unavailable
004253c4	19	string	No child processes
004253d8	20	string	Bad file descriptor
004253ec	18	string	Exec format error
00425400	18	string	Arg list too long
00425414	26	string	No such device or address
00425430	19	string	Input/output error
00425444	26	string	Interrupted function call
00425460	16	string	No such process
00425470	26	string	No such file or directory
0042548c	24	string	Operation not permitted
004254a4	9	string	No error
004254e0	40	string	MD5 part of OpenSSL 0.9.6g 9 Aug 2002
00425517	65	string	?(Press Retry to debug the application - JIT must be enabled)
00425558	112	string	For information on how your program can cause an assertion\nfailure, see the Visual C++ documentation on asserts
004255c8	13	string	Expression:\s
004255d8	7	string	Line:\s
004255e0	7	string	File:\s
004255e8	10	string	Program:\s
004255f4	18	string	Assertion failed!
0042564c	8	string	floor
0042570f	29	string	@_osfile(filedes) & FOPEN
0042572c	39	string	(unsigned)filedes < (unsigned)_nhandle
00425754	9	string	fdopen.c
00425760	13	string	mode != NULL
00425770	17	string	Assertion Failed
00425784	6	string	Error
0042578c	8	string	Warning
00425794	12	string	%s(%d) : %s
004257a4	19	string	Assertion failed:\s
004257b8	43	string	_CrtDbgReport: String too long or IO Error
004257e4	50	string	Second Chance Assertion Failed: File %s, Line %d\n
00425818	10	string	wsprintfA
00425824	35	string	Microsoft Visual C++ Debug Library
00425848	83	string	Debug %s!\n\nProgram: %s%s%s%s%s%s%s%s%s%s%s\n\n(Press Retry to debug the application)
0042589c	10	string	\nModule:\s
004258a8	8	string	\nFile:\s
004258b0	8	string	\nLine:\s
004258b8	115	string	\n\nFor information on how your program can cause an assertion\nfailure, see the Visual C++ documentation on asserts.
0042592c	9	string	dbgrpt.c
00425938	22	string	szUserMessage != NULL
00425dee	16	TerminatedCString	GetCommandLineA
00425e00	7	TerminatedCString	MulDiv
00425e0a	6	TerminatedCString	Sleep
00425e10	13	TerminatedCString	KERNEL32.dll
00425e20	12	TerminatedCString	MessageBoxA
00425e2e	17	TerminatedCString	DispatchMessageA
00425e42	17	TerminatedCString	TranslateMessage
00425e56	22	TerminatedCString	TranslateAcceleratorA
00425e6e	12	TerminatedCString	GetMessageA
00425e7c	18	TerminatedCString	LoadAcceleratorsA
00425e90	12	TerminatedCString	LoadStringA
00425e9e	17	TerminatedCString	RegisterClassExA
00425eb2	12	TerminatedCString	LoadCursorA
00425ec0	10	TerminatedCString	LoadIconA
00425ecc	13	TerminatedCString	UpdateWindow
00425edc	11	TerminatedCString	ShowWindow
00425eea	16	TerminatedCString	CreateWindowExA
00425efc	16	TerminatedCString	PostQuitMessage
00425f0e	9	TerminatedCString	EndPaint
00425f1a	10	TerminatedCString	DrawTextA
00425f26	14	TerminatedCString	GetClientRect
00425f36	11	TerminatedCString	BeginPaint
00425f44	16	TerminatedCString	DialogBoxParamA
00425f56	14	TerminatedCString	DestroyWindow
00425f66	15	TerminatedCString	DefWindowProcA
00425f78	10	TerminatedCString	EndDialog
00425f84	15	TerminatedCString	InvalidateRect
00425f96	9	TerminatedCString	SetTimer
00425fa2	10	TerminatedCString	KillTimer
00425fae	17	TerminatedCString	UnregisterClassA
00425fc2	10	TerminatedCString	ReleaseDC
00425fce	6	TerminatedCString	GetDC
00425fd6	22	TerminatedCString	SystemParametersInfoA
00425fee	9	TerminatedCString	FillRect
00425ff8	11	TerminatedCString	USER32.dll
00426006	20	TerminatedCString	CreateFontIndirectA
0042601c	14	TerminatedCString	GetDeviceCaps
0042602c	17	TerminatedCString	CreateSolidBrush
00426040	10	TerminatedCString	CreatePen
0042604c	13	TerminatedCString	DeleteObject
0042605c	9	TerminatedCString	TextOutA
00426068	13	TerminatedCString	SetTextColor
00426078	7	TerminatedCString	LineTo
00426082	9	TerminatedCString	MoveToEx
0042608e	13	TerminatedCString	SelectObject
0042609e	11	TerminatedCString	SetBkColor
004260ac	15	TerminatedCString	GetStockObject
004260bc	10	TerminatedCString	GDI32.dll
004260c8	12	TerminatedCString	ExitProcess
004260d6	17	TerminatedCString	TerminateProcess
004260ea	18	TerminatedCString	GetCurrentProcess
004260fe	21	TerminatedCString	GetCurrentDirectoryA
00426116	17	TerminatedCString	GetFullPathNameA
0042612a	14	TerminatedCString	GetDriveTypeA
0042613a	13	TerminatedCString	GetLastError
0042614a	19	TerminatedCString	GetFileAttributesA
